Symbol,BuyTxn7D,BuyValue7D,SellTxn7D,SellValue7D,NetBuyValue7D,BuyTxn15D,BuyValue15D,SellTxn15D,SellValue15D,NetBuyValue15D,BuyTxn30D,BuyValue30D,SellTxn30D,SellValue30D,NetBuyValue30D,BuyTxn60D,BuyValue60D,SellTxn60D,SellValue60D,NetBuyValue60D,BuyTxn90D,BuyValue90D,SellTxn90D,SellValue90D,NetBuyValue90D,FirstBuyDate,FirstBuyDisclosureDate,FirstBuyPrice,FirstBuyValue,LastBuyDate,LastBuyDisclosureDate,LastBuyPrice,LastBuyValue,AccumulationDays,DaysSinceFirstBuy,DaysSinceLastBuy,UniquePromotersBuying,UniquePromotersSelling,WeightedAvgBuyPrice,BuyAcceleration,Freshness,AccumulationStage
NITCO,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
NLCINDIA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
NOVAAGRI,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,111180.0,0,0.0,111180.0,22-06-2026,24-06-2026,25.5,111180.0,22-06-2026,24-06-2026,25.5,111180.0,0,78,78,1,0,25.5,0.0,Stale,Stale Accumulation
NPST,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,6,9482.0,2,3160.0,6322.0,25-06-2026,01-07-2026,1.2704654895666132,1583.0,25-06-2026,01-07-2026,0.05165458659932439,1575.0,0,75,75,2,1,0.058698262947417944,0.0,Stale,Stale Accumulation
NRBBEARING,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
NRL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,4186225.0,0,0.0,4186225.0,24-06-2026,26-06-2026,83.06001984126983,4186225.0,24-06-2026,26-06-2026,83.06001984126983,4186225.0,0,76,76,1,0,83.06001984126983,0.0,Stale,Stale Accumulation
NURECA,0,0.0,0,0.0,0.0,8,6508340.0,0,0.0,6508340.0,8,6508340.0,0,0.0,6508340.0,15,20632058.0,0,0.0,20632058.0,15,20632058.0,0,0.0,20632058.0,24-07-2026,11-08-2026,301.14995815899584,1799371.0,28-08-2026,29-08-2026,335.9716666666667,201583.0,35,46,11,2,0,316.1468258224667,0.0,Active,Confirmed Accumulation
OBCL,2,769644.0,0,0.0,769644.0,3,1889908.0,0,0.0,1889908.0,7,14844955.0,0,0.0,14844955.0,9,18404259.0,0,0.0,18404259.0,9,18404259.0,0,0.0,18404259.0,09-06-2026,10-06-2026,55.49588477366255,2292535.0,07-09-2026,07-09-2026,54.897298947047155,359742.0,90,91,1,2,0,53.53569858095489,0.0518,Fresh,Confirmed Accumulation
OMAXAUTO,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,4629010.0,-4629010.0,0,0.0,3,4629010.0,-4629010.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
OMPOWER,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,7447179.0,0,0.0,7447179.0,24-06-2026,27-06-2026,182.8989522537093,2601006.0,24-06-2026,27-06-2026,181.8687130477039,2245533.0,0,76,76,3,0,182.6945759634963,0.0,Stale,Stale Accumulation
ORIENTLTD,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,719723.0,0,0.0,719723.0,17-06-2026,07-07-2026,65.85952341276455,395223.0,29-06-2026,07-07-2026,70.95998250601356,324500.0,12,83,71,2,0,68.06534896916966,0.0,Stale,Stale Accumulation
PAISALO,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
PANACEABIO,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
PARADEEP,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,15060000.0,0,0.0,15060000.0,1,15060000.0,0,0.0,15060000.0,5,54146686.0,0,0.0,54146686.0,18-06-2026,23-06-2026,132.94000473384574,10671493.0,19-08-2026,21-08-2026,150.6,15060000.0,62,82,20,1,0,138.6435554326507,0.0,Active,Confirmed Accumulation
PARSVNATH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
PATINTLOG,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,4,510696.0,0,0.0,510696.0,08-06-2026,10-06-2026,13.41,175671.0,11-06-2026,15-06-2026,12.759992350353796,66722.0,3,92,89,1,0,13.101880952380952,0.0,Stale,Stale Accumulation
PENIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
PGHH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,5574358427.0,1,5574358427.0,0.0,19-06-2026,19-06-2026,8995.500000806864,5574358427.0,19-06-2026,19-06-2026,8995.500000806864,5574358427.0,0,81,81,1,1,8995.500000806864,0.0,Stale,Stale Accumulation
PKTEA,1,5174686.0,0,0.0,5174686.0,1,5174686.0,0,0.0,5174686.0,5,28636263.0,0,0.0,28636263.0,5,28636263.0,0,0.0,28636263.0,5,28636263.0,0,0.0,28636263.0,17-08-2026,19-08-2026,702.5034911525586,7344674.0,04-09-2026,08-09-2026,790.3904078203758,5174686.0,18,22,4,1,0,725.7771441605839,0.1807,Fresh,Confirmed Accumulation
PLASTIBLEN,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,31255296.0,-31255296.0,4,139339671.0,5,170056258.0,-30716587.0,19-06-2026,19-06-2026,174.3148688046647,29895000.0,25-06-2026,26-06-2026,176.00780725022105,39812966.0,6,81,75,2,2,175.18188458637164,0.0,Stale,Stale Accumulation
PNC,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
PNGSREVA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,17516080.0,0,0.0,17516080.0,18-06-2026,18-06-2026,387.21,17424450.0,25-06-2026,25-06-2026,0.0,0.0,7,82,75,1,0,387.1983730492064,0.0,Stale,Stale Accumulation
POCL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,2252188386.0,-2252188386.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
PONNIERODE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,101498680.0,0,0.0,101498680.0,1,101498680.0,0,0.0,101498680.0,1,101498680.0,0,0.0,101498680.0,17-08-2026,17-08-2026,349.9954482758621,101498680.0,17-08-2026,17-08-2026,349.9954482758621,101498680.0,0,22,22,1,0,349.9954482758621,0.0,Active,Mature Accumulation
POWERMECH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1112440.0,-1112440.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
PREMIERPOL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,11051320.0,-11051320.0,3,28374100.0,2,11051320.0,17322780.0,09-06-2026,10-06-2026,55.50999909646718,11058591.0,17-06-2026,18-06-2026,58.0,5525660.0,8,91,83,1,1,56.4794235853894,0.0,Stale,Stale Accumulation
RADIANTCMS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,08-06-2026,10-06-2026,38.86000599260912,1167238.0,08-06-2026,10-06-2026,38.86000599260912,1167238.0,0,92,92,1,0,38.86000599260912,0.0,Stale,Stale Accumulation
RAJMET,0,0.0,0,0.0,0.0,0,0.0,3,5614250.0,-5614250.0,0,0.0,4,10397500.0,-10397500.0,0,0.0,4,10397500.0,-10397500.0,0,0.0,4,10397500.0,-10397500.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
RAMCOIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
RBA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
RELTD,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
REMSONSIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,25161895.0,-25161895.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
RESPONIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
RGL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,26056348.0,0,0.0,26056348.0,10-06-2026,11-06-2026,95.70170033911258,4007413.0,11-06-2026,11-06-2026,101.7464416945539,26056348.0,1,90,89,1,0,100.89695434027486,0.0,Stale,Stale Accumulation
RKFORGE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
RMCL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
ROSSELLIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
ROSSTECH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
ROTO,0,0.0,0,0.0,0.0,0,0.0,1,317830.0,-317830.0,0,0.0,1,317830.0,-317830.0,0,0.0,1,317830.0,-317830.0,0,0.0,3,1198371.0,-1198371.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
RPPINFRA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,239172480.0,-239172480.0,0,0.0,6,338892860.0,-338892860.0,0,0.0,6,338892860.0,-338892860.0,,,,0.0,,,,0.0,0,,,0,4,,0.0,No Signal,No Signal
RSL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,6545735.0,0,0.0,6545735.0,16-06-2026,17-06-2026,130.9147,6545735.0,16-06-2026,17-06-2026,130.9147,6545735.0,0,84,84,1,0,130.9147,0.0,Stale,Stale Accumulation
RUBICON,0,0.0,0,0.0,0.0,0,0.0,2,23250257929.0,-23250257929.0,0,0.0,2,23250257929.0,-23250257929.0,0,0.0,2,23250257929.0,-23250257929.0,0,0.0,2,23250257929.0,-23250257929.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
RUCHIRA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SAKAR,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,10589934.0,-10589934.0,0,0.0,4,38261334.0,-38261334.0,0,0.0,4,38261334.0,-38261334.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
SAKHTISUG,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SALASAR,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,14,632494392.0,-632494392.0,,,,0.0,,,,0.0,0,,,0,5,,0.0,No Signal,No Signal
SAMPANN,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SANDUMA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,46970458.0,1,46898837.0,71621.0,29-06-2026,02-07-2026,207.63360121652565,46970458.0,29-06-2026,02-07-2026,207.63360121652565,46970458.0,0,71,71,1,1,207.63360121652565,0.0,Stale,Stale Accumulation
SANGINITA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SANSERA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SASKEN,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
SBCL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,4451787.0,0,0.0,4451787.0,11-06-2026,13-06-2026,674.5131818181818,1483929.0,11-06-2026,13-06-2026,674.5131818181818,1483929.0,0,89,89,1,0,674.5131818181818,0.0,Stale,Stale Accumulation
SENCO,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1094828.0,0,0.0,1094828.0,1,1094828.0,0,0.0,1094828.0,2,4081958.0,0,0.0,4081958.0,30-06-2026,03-07-2026,334.88004484304935,2987130.0,18-08-2026,20-08-2026,336.87015384615387,1094828.0,49,70,21,1,0,335.4115036976171,0.0,Active,Confirmed Accumulation
SENORES,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SESHAPAPER,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,9701328.0,0,0.0,9701328.0,10,60852442.0,0,0.0,60852442.0,25-06-2026,25-06-2026,224.8249,4496498.0,30-07-2026,30-07-2026,234.38820971249095,4850664.0,35,75,40,3,0,226.137393857188,0.0,Aging,Mature Accumulation
SGIL,0,0.0,0,0.0,0.0,1,1170000.0,0,0.0,1170000.0,1,1170000.0,0,0.0,1170000.0,1,1170000.0,0,0.0,1170000.0,1,1170000.0,0,0.0,1170000.0,28-08-2026,30-08-2026,585.0,1170000.0,28-08-2026,30-08-2026,585.0,1170000.0,0,11,11,1,0,585.0,0.0,Active,Mature Accumulation
SHAH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SHAKTIPUMP,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,9890696.0,0,0.0,9890696.0,16-06-2026,17-06-2026,549.4831111111112,4945348.0,16-06-2026,17-06-2026,549.4831111111112,4945348.0,0,84,84,1,0,549.4831111111112,0.0,Stale,Stale Accumulation
SHALBY,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,773616.0,0,0.0,773616.0,1,773616.0,0,0.0,773616.0,1,773616.0,0,0.0,773616.0,19-08-2026,21-08-2026,154.7232,773616.0,19-08-2026,21-08-2026,154.7232,773616.0,0,20,20,1,0,154.7232,0.0,Active,Mature Accumulation
SHREEJISPG,0,0.0,2,708539400.0,-708539400.0,0,0.0,4,1393848000.0,-1393848000.0,0,0.0,4,1393848000.0,-1393848000.0,0,0.0,4,1393848000.0,-1393848000.0,0,0.0,4,1393848000.0,-1393848000.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
SHREYANIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1739242.0,-1739242.0,0,0.0,1,1739242.0,-1739242.0,0,0.0,2,5177438.0,-5177438.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
SHYAMCENT,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,4245478.0,0,0.0,4245478.0,24-06-2026,29-06-2026,5.375772127480555,1571736.0,30-06-2026,03-07-2026,5.859089648615457,1922713.0,6,76,70,2,0,5.599239802485809,0.0,Stale,Stale Accumulation
SIEMENS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SIGIND,2,2797000.0,0,0.0,2797000.0,6,6175057.0,0,0.0,6175057.0,11,13199494.0,0,0.0,13199494.0,11,13199494.0,0,0.0,13199494.0,11,13199494.0,0,0.0,13199494.0,17-08-2026,18-08-2026,68.80343785960875,956643.0,07-09-2026,08-09-2026,71.08530041036792,2026713.0,21,22,1,1,0,70.48752536580156,0.2119,Fresh,Confirmed Accumulation
SILVERTUC,4,23660836.0,0,0.0,23660836.0,8,33502546.0,0,0.0,33502546.0,8,33502546.0,0,0.0,33502546.0,8,33502546.0,0,0.0,33502546.0,8,33502546.0,0,0.0,33502546.0,25-08-2026,26-08-2026,180.9767857142857,2533675.0,03-09-2026,03-09-2026,169.00597142857143,5915209.0,9,14,5,1,0,170.93135714285714,0.7062,Fresh,Early Accumulation
SINCLAIR,2,2010254.0,0,0.0,2010254.0,4,14951696.0,0,0.0,14951696.0,4,14951696.0,0,0.0,14951696.0,4,14951696.0,0,0.0,14951696.0,5,16633076.0,0,0.0,16633076.0,05-06-2026,08-06-2026,74.39902007765053,7607523.0,04-09-2026,07-09-2026,84.21992324378442,504730.0,91,95,4,1,0,78.09219155280819,0.1344,Fresh,Confirmed Accumulation
SIYSIL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SKIPPER,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SOTL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SOUTHWEST,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,129890694.0,-129890694.0,0,0.0,2,129890694.0,-129890694.0,0,0.0,6,443569671.0,-443569671.0,,,,0.0,,,,0.0,0,,,0,3,,0.0,No Signal,No Signal
SPAL,0,0.0,0,0.0,0.0,0,0.0,1,462500000.0,-462500000.0,0,0.0,1,462500000.0,-462500000.0,0,0.0,1,462500000.0,-462500000.0,0,0.0,1,462500000.0,-462500000.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
SPLIL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SRHHYPOLTD,4,4502708.0,0,0.0,4502708.0,9,11150682.0,0,0.0,11150682.0,9,11150682.0,0,0.0,11150682.0,9,11150682.0,0,0.0,11150682.0,9,11150682.0,0,0.0,11150682.0,26-08-2026,27-08-2026,473.208,473208.0,08-09-2026,08-09-2026,530.8608888888889,2388874.0,13,13,0,2,0,495.4317323499356,0.4038,Fresh,Early Accumulation
STANLEY,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,03-06-2026,08-06-2026,145.435,14688935.0,03-06-2026,08-06-2026,145.435,14688935.0,0,97,97,1,0,145.435,0.0,Stale,Stale Accumulation
STEELXIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
STEL,0,0.0,0,0.0,0.0,9,6154897.0,0,0.0,6154897.0,21,19212594.0,0,0.0,19212594.0,21,19212594.0,0,0.0,19212594.0,32,47177030.0,0,0.0,47177030.0,04-06-2026,08-06-2026,496.3701671891327,1900105.0,31-08-2026,02-09-2026,650.8548387096774,201765.0,88,96,8,2,0,578.7647399321921,0.0,Active,Confirmed Accumulation
STERTOOLS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
STLTECH,0,0.0,1,3744500.0,-3744500.0,0,0.0,2,7362000.0,-7362000.0,0,0.0,4,12247000.0,-12247000.0,2,47143353.0,7,19728006.0,27415347.0,2,47143353.0,7,19728006.0,27415347.0,29-07-2026,31-07-2026,506.1531836734694,24801506.0,30-07-2026,31-07-2026,502.0639775280899,22341847.0,1,41,40,1,1,504.2069839572193,0.0,Aging,Mature Accumulation
STYLAMIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
STYLEBAAZA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,3596.0,-3596.0,0,0.0,9,3596.0,-3596.0,0,0.0,9,3596.0,-3596.0,,,,0.0,,,,0.0,0,,,0,4,,0.0,No Signal,No Signal
SUMEETINDS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,5,235458000.0,0,0.0,235458000.0,5,235458000.0,0,0.0,235458000.0,5,235458000.0,0,0.0,235458000.0,12-08-2026,13-08-2026,14.82,54834000.0,14-08-2026,17-08-2026,14.64,14640000.0,2,27,25,4,0,14.808679245283018,0.0,Active,Confirmed Accumulation
SUPERSPIN,0,0.0,0,0.0,0.0,2,1094039.0,0,0.0,1094039.0,2,1094039.0,0,0.0,1094039.0,2,1094039.0,0,0.0,1094039.0,4,2586146.0,0,0.0,2586146.0,23-06-2026,25-06-2026,5.305583353936839,1351921.0,31-08-2026,02-09-2026,5.900971542227662,154275.0,69,77,8,2,0,5.626263988722001,0.0,Active,Confirmed Accumulation
SUPREMEIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SWANCORP,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
SWARAJ,0,0.0,0,0.0,0.0,0,0.0,5,75286546.0,-75286546.0,0,0.0,11,232188364.0,-232188364.0,0,0.0,11,232188364.0,-232188364.0,0,0.0,11,232188364.0,-232188364.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
TAINWALCHM,1,248707.0,0,0.0,248707.0,5,965398.0,0,0.0,965398.0,7,3146984.0,0,0.0,3146984.0,7,3146984.0,0,0.0,3146984.0,7,3146984.0,0,0.0,3146984.0,18-08-2026,19-08-2026,207.70463422358281,1967586.0,07-09-2026,08-09-2026,212.93407534246575,248707.0,20,21,1,1,0,210.5146832564051,0.079,Fresh,Confirmed Accumulation
TCPLPACK,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
TENNIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,31800591644.0,-31800591644.0,0,0.0,2,31800591644.0,-31800591644.0,0,0.0,2,31800591644.0,-31800591644.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
THANGAMAYL,0,0.0,0,0.0,0.0,1,4957111.0,0,0.0,4957111.0,2,19879002.0,0,0.0,19879002.0,6,72054758.0,0,0.0,72054758.0,6,72054758.0,0,0.0,72054758.0,04-08-2026,06-08-2026,4810.6375,17318295.0,31-08-2026,01-09-2026,5359.038918918919,4957111.0,27,35,8,3,0,5198.755988455989,0.0,Active,Confirmed Accumulation
