Symbol,Company Name,Name of Person,Category of Person,TransactionDate,Transaction,Quantity,Value,Price,Securities Held Prior (No.),Securities Held Prior (%),Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Broadcast Date/Time,Details URL
LAOPALA,LA OPALA RG LIMITED,GENESIS EXPORTS PRIVATE LIMITED,Promoter,2026-09-16,BUY,200000.0,32071613.0,160.358065,52250000,47.07%,52450000,47.25%,15-09-2026,16-09-2026,Market Purchase,17-Sep-2026 16:59:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2553_20260917_165938510_WEB.html
LAOPALA,LA OPALA RG LIMITED,GENESIS EXPORTS PRIVATE LIMITED,Promoter,2026-09-17,BUY,50000.0,7834435.0,156.6887,52450000,47.25%,52500000,47.30%,17-09-2026,17-09-2026,Market Purchase,18-Sep-2026 15:46:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2553_20260918_154646684_WEB.html
MAHSEAMLES,Maharashtra Seamless Limited,Odd & Even Trades & Finance Limited,Promoter Group,2026-06-30,BUY,1659700.0,1026988804.0,618.7797818882931,24388633,18.20%,26048333,19.44%,29-06-2026,30-06-2026,Market Purchase,01-Jul-2026 10:46:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_263_20260701_104647046_WEB.html
MAHSEAMLES,Maharashtra Seamless Limited,Saket Jindal,Promoter,2026-06-30,SELL,1629700.0,1007459825.0,618.1872890716082,3940194,2.94%,2310494,1.72%,29-06-2026,30-06-2026,Market Sale,01-Jul-2026 10:46:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_263_20260701_104647046_WEB.html
MANINFRA,MAN INFRACONSTRUCTION LIMITED,Parag K. Shah,Promoter and Director,2026-06-25,BUY,250000.0,26297500.0,105.19,119746405,29.66%,119996405,29.72%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 10:03:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3094_20260629_100332585_WEB.html
MANINFRA,MAN INFRACONSTRUCTION LIMITED,Parag K. Shah,Promoter and Director,2026-06-25,BUY,250000.0,26297500.0,105.19,119746405,29.66%,119996405,29.72%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 09:19:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3094_20260629_091914135_WEB.html
MANINFRA,MAN INFRACONSTRUCTION LIMITED,Parag K. Shah,Promoter and Director,2026-06-25,BUY,250000.0,26297500.0,105.19,119746405,29.66%,119996405,29.72%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 09:18:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3094_20260629_091847271_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,ASHISH AGGARWAL,Promoter and Director,2026-06-25,BUY,30491.0,48023325.0,1575.0,3786470,18.15%,3816961,18.29%,25-06-2026,25-06-2026,Market Purchase,16-Sep-2026 16:38:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163802378_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,ASHISH AGGARWAL,Promoter and Director,2026-06-25,BUY,30491.0,48023325.0,1575.0,3786470,18.15%,3816961,18.29%,25-06-2026,25-06-2026,Market Purchase,16-Sep-2026 16:34:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163456581_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,ASHISH AGGARWAL,Promoter and Director,2026-06-25,BUY,30491.0,1575.0,0.05165458659932439,3786470,18.15%,3816961,18.29%,25-06-2026,25-06-2026,Market Purchase,01-Jul-2026 17:34:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173408099_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,ASHISH AGGARWAL,Promoter and Director,2026-06-25,BUY,30491.0,1575.0,0.05165458659932439,3786470,18.15%,3816961,18.29%,25-06-2026,25-06-2026,Market Purchase,01-Jul-2026 17:33:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173331220_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,1246.0,1972119.0,1582.7600321027287,3789487,18.16%,3790733,18.17%,25-06-2026,25-06-2026,Market Purchase,16-Sep-2026 16:38:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163802378_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,49032.0,77605888.0,1582.75999347365,3790733,18.17%,3839765,18.40%,25-06-2026,25-06-2026,Market Purchase,16-Sep-2026 16:38:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163802378_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,1246.0,1972119.0,1582.7600321027287,3789487,18.16%,3790733,18.17%,25-06-2026,25-06-2026,Market Purchase,16-Sep-2026 16:34:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163456581_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,49032.0,77605888.0,1582.75999347365,3790733,18.17%,3839765,18.40%,25-06-2026,25-06-2026,Market Purchase,16-Sep-2026 16:34:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163456581_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,1246.0,1583.0,1.2704654895666132,3789487,18.16%,3790733,18.17%,25-06-2026,25-06-2026,Market Purchase,01-Jul-2026 17:34:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173408099_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,49032.0,1583.0,0.03228503834230707,3790733,18.17%,3839765,18.40%,25-06-2026,25-06-2026,Market Purchase,01-Jul-2026 17:34:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173408099_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,1246.0,1583.0,1.2704654895666132,3789487,18.16%,3790733,18.17%,25-06-2026,25-06-2026,Market Purchase,01-Jul-2026 17:33:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173331220_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,DEEPAK CHAND THAKUR,Promoter and Director,2026-06-25,BUY,49032.0,1583.0,0.03228503834230707,3790733,18.17%,3839765,18.40%,25-06-2026,25-06-2026,Market Purchase,01-Jul-2026 17:33:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173331220_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,SAVITA VASHIST,Promoter and Director,2026-06-25,SELL,82313.0,130031492.0,1579.7199956264503,5028000,24.10%,4945687,23.70%,25-06-2026,25-06-2026,Market Sale,16-Sep-2026 16:38:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163802378_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,SAVITA VASHIST,Promoter and Director,2026-06-25,SELL,82313.0,130031492.0,1579.7199956264503,5028000,24.10%,4945687,23.70%,25-06-2026,25-06-2026,Market Sale,16-Sep-2026 16:34:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260916_163456581_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,SAVITA VASHIST,Promoter and Director,2026-06-25,SELL,82313.0,1580.0,0.019195023872292348,5028000,24.10%,4945687,23.70%,25-06-2026,25-06-2026,Market Sale,01-Jul-2026 17:34:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173408099_WEB.html
NPST,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,SAVITA VASHIST,Promoter and Director,2026-06-25,SELL,82313.0,1580.0,0.019195023872292348,5028000,24.10%,4945687,23.70%,25-06-2026,25-06-2026,Market Sale,01-Jul-2026 17:33:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19148_20260701_173331220_WEB.html
NRL,NUPUR RECYCLERS LIMITED,NUPUR GUPTA,Promoter Group,2026-06-24,BUY,50400.0,4186225.0,83.06001984126983,312580,0.45%,362980,0.52%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 15:57:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20108_20260626_155701561_WEB.html
NURECA,NURECA LIMITED,Aryan Goyal,Promoter Group,2026-07-02,OTHER,1159185.0,0.0,0.0,1159185,12.15%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192641581_WEB.html
NURECA,NURECA LIMITED,Aryan Goyal,Promoter Group,2026-07-02,OTHER,1159185.0,0.0,0.0,1159185,12.15%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192614683_WEB.html
NURECA,NURECA LIMITED,Payal Goyal,Promoter Group,2026-07-02,OTHER,2059928.0,0.0,0.0,2059928,21.59%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192641581_WEB.html
NURECA,NURECA LIMITED,Payal Goyal,Promoter Group,2026-07-02,OTHER,2059928.0,0.0,0.0,2059928,21.59%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192614683_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-07-02,OTHER,3219113.0,0.0,0.0,3278056,34.35%,6497169,68.09%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192641581_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-07-02,OTHER,3219113.0,0.0,0.0,3278056,34.35%,6497169,68.09%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192614683_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-24,BUY,5975.0,1799371.0,301.14995815899584,7,0.00%,5982,0.06%,24-07-2026,24-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-24,BUY,800.0,240280.0,300.35,5982,0.06%,6782,0.07%,24-07-2026,24-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-27,BUY,20355.0,6327962.0,310.87998034880866,6782,0.07%,27137,0.28%,27-07-2026,27-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-28,BUY,6500.0,2017990.0,310.46,27137,0.28%,33637,0.35%,28-07-2026,28-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-29,BUY,8000.0,2545920.0,318.24,33637,0.35%,41637,0.44%,29-07-2026,29-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-29,BUY,1000.0,323225.0,323.225,41637,0.44%,42637,0.45%,29-07-2026,29-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-31,BUY,2683.0,868970.0,323.8799850913157,42637,0.45%,45320,0.47%,31-07-2026,31-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-26,BUY,1035.0,313232.0,302.63961352657003,45320,0.47%,46355,0.49%,26-08-2026,26-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-26,BUY,1035.0,313232.0,302.63961352657003,45320,0.47%,46355,0.49%,26-08-2026,26-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-27,BUY,1657.0,510373.0,308.01025950512974,46355,0.49%,48012,0.50%,27-08-2026,27-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-27,BUY,1657.0,510373.0,308.01025950512974,46355,0.49%,48012,0.50%,27-08-2026,27-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,6682.0,2228982.0,333.5800658485483,48012,0.50%,54694,0.57%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,600.0,201583.0,335.9716666666667,54694,0.57%,55294,0.58%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,6682.0,2228982.0,333.5800658485483,48012,0.50%,54694,0.57%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,600.0,201583.0,335.9716666666667,54694,0.57%,55294,0.58%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-09-08,BUY,850.0,272400.0,320.47058823529414,55294,0.58%,56144,0.59%,08-09-2026,08-09-2026,Market Purchase,09-Sep-2026 12:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260909_124550641_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-09-08,BUY,200.0,64400.0,322.0,56144,0.59%,56344,0.59%,08-09-2026,08-09-2026,Market Purchase,09-Sep-2026 12:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260909_124550641_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-09-09,BUY,1000.0,334000.0,334.0,56344,0.59%,57344,0.60%,09-09-2026,09-09-2026,Market Purchase,10-Sep-2026 16:05:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260910_160502422_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-09-10,BUY,100.0,34800.0,348.0,6643357,69.62%,6643457,69.62%,10-09-2026,10-09-2026,Market Purchase,25-Sep-2026 12:57:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260925_125745089_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-09-16,BUY,5569.0,1867954.0,335.420003591309,6643457,69.62%,6649026,69.68%,16-09-2026,16-09-2026,Market Purchase,25-Sep-2026 12:57:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260925_125745089_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-09-16,BUY,746.0,251472.0,337.0938337801609,6649026,69.68%,6649772,69.69%,16-09-2026,16-09-2026,Market Purchase,25-Sep-2026 12:57:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260925_125745089_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-09-18,BUY,19380.0,6735325.0,347.53998968008256,6649772,69.69%,6669152,69.89%,18-09-2026,18-09-2026,Market Purchase,25-Sep-2026 12:57:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260925_125745089_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-09-18,BUY,761.0,263115.0,345.7490144546649,6669152,69.89%,6669913,69.90%,18-09-2026,18-09-2026,Market Purchase,25-Sep-2026 12:57:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260925_125745089_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-09-22,BUY,450.0,151389.0,336.42,6669913,69.90%,6670363,69.91%,22-09-2026,22-09-2026,Market Purchase,25-Sep-2026 12:57:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260925_125745089_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-05,BUY,232.0,12412.0,53.5,2000000,9.49%,2000232,9.49%,03-08-2026,05-08-2026,Market Purchase,06-Aug-2026 17:19:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260806_171948390_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-05,BUY,66849.0,3546892.0,53.05826564346512,2000232,9.49%,2067081,9.80%,03-08-2026,05-08-2026,Market Purchase,06-Aug-2026 17:19:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260806_171948390_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-10,BUY,7101.0,379842.0,53.49133924799324,2067081,9.80%,2074182,9.84%,06-08-2026,10-08-2026,Market Purchase,11-Aug-2026 15:56:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260811_155652381_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-13,BUY,160579.0,8490131.0,52.87198824254728,2074182,9.84%,2234761,10.59%,11-08-2026,13-08-2026,Market Purchase,18-Aug-2026 10:27:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260818_102746360_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-18,BUY,19181.0,1035518.0,53.986653459152286,2234761,10.59%,2253942,10.69%,14-08-2026,18-08-2026,Market Purchase,19-Aug-2026 09:56:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260819_095656608_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-21,BUY,56675.0,3049556.0,53.807781208645785,2253942,10.69%,2310617,10.95%,19-08-2026,21-08-2026,Market Purchase,21-Aug-2026 22:29:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260821_222906324_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-25,BUY,20629.0,1120264.0,54.30529836637743,2310617,10.95%,2331246,11.05%,24-08-2026,25-08-2026,Market Purchase,31-Aug-2026 17:27:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260831_172710703_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-02,BUY,7489.0,409902.0,54.73387635198291,2331246,11.05%,2338735,11.09%,31-08-2026,02-09-2026,Market Purchase,02-Sep-2026 17:59:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260902_175910303_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-07,BUY,6553.0,359742.0,54.897298947047155,2338735,11.09%,2345288,11.12%,03-09-2026,07-09-2026,Market Purchase,07-Sep-2026 18:10:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260907_181024331_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-10,BUY,4750.0,264002.0,55.579368421052635,2345288,11.12%,2350038,11.14%,08-09-2026,10-09-2026,Market Purchase,11-Sep-2026 13:35:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260911_133540302_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-15,BUY,14007.0,789002.0,56.32912115370886,2350038,11.14%,2364045,11.21%,11-09-2026,15-09-2026,Market Purchase,16-Sep-2026 13:42:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260916_134226418_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-22,BUY,11502.0,667320.0,58.01773604590506,2364045,11.21%,2375547,11.26%,18-09-2026,22-09-2026,Market Purchase,22-Sep-2026 18:06:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260922_180624209_WEB.html
OMPOWER,Om Power Transmission Limited,Kalpesh Dhanjibhai Patel,Promoter and Director,2026-06-24,BUY,14221.0,2601006.0,182.8989522537093,8260000,24.12%,8274221,24.16%,23-06-2026,24-06-2026,Market Purchase,27-Jun-2026 01:10:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27090_20260627_011004700_WEB.html
OMPOWER,Om Power Transmission Limited,Kanubhai Patel,Promoter and Director,2026-06-24,BUY,14195.0,2600640.0,183.20817189151109,8260000,24.12%,8274195,24.16%,23-06-2026,24-06-2026,Market Purchase,27-Jun-2026 01:10:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27090_20260627_011004700_WEB.html
OMPOWER,Om Power Transmission Limited,Vasantkumar Narayanbhai Patel,Promoter and Director,2026-06-24,BUY,12347.0,2245533.0,181.8687130477039,7080000,20.67%,7092347,20.71%,23-06-2026,24-06-2026,Market Purchase,27-Jun-2026 01:10:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27090_20260627_011004700_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-17,BUY,10455.0,7344674.0,702.5034911525586,470224,15.19%,480679,15.53%,17-08-2026,17-08-2026,Market Purchase,19-Aug-2026 17:58:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260819_175823095_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-17,BUY,10455.0,7344674.0,702.5034911525586,470224,15.19%,480679,15.53%,17-08-2026,17-08-2026,Market Purchase,19-Aug-2026 17:57:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260819_175753329_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-19,BUY,10556.0,7699314.0,729.3779840848806,480679,15.53%,491235,15.87%,19-08-2026,19-08-2026,Market Purchase,22-Aug-2026 16:56:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260822_165601837_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-20,BUY,1443.0,1072915.0,743.5308385308385,491235,15.87%,492678,15.91%,20-08-2026,20-08-2026,Market Purchase,25-Aug-2026 17:11:33,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260825_171133852_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-09-04,BUY,6547.0,5174686.0,790.3904078203758,492678,15.91%,499225,16.13%,21-08-2026,04-09-2026,Market Purchase,08-Sep-2026 16:56:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260908_165612670_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-09-21,BUY,6755.0,6467878.0,957.4948926720947,499225,16.13%,505980,16.34%,21-09-2026,21-09-2026,Market Purchase,23-Sep-2026 18:18:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260923_181859819_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-09-22,BUY,1006.0,1006028.0,1000.027833001988,505980,16.34%,506986,16.38%,22-09-2026,22-09-2026,Market Purchase,24-Sep-2026 18:50:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260924_185041014_WEB.html
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,JYOTI VARUN KABRA,Promoter,2026-06-25,BUY,226200.0,39812966.0,176.00780725022105,1539056,5.92%,1765256,6.79%,22-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:35:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260626_173551100_WEB.html
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,KOLSITE CORPORATION LLP,Promoter Group,2026-06-25,SELL,452400.0,79241813.0,175.15873784261714,2755484,10.60%,2303084,8.86%,22-06-2026,25-06-2026,Market Sale,26-Jun-2026 17:35:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260626_173551100_WEB.html
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,VARUN SATYANARAYAN KABRA,Promoter,2026-06-25,BUY,226200.0,39736578.0,175.67010610079575,7670553,29.51%,7896753,30.38%,22-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:35:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260626_173551100_WEB.html
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,KABRA EXTRUSIONTECHNIK LIMITED,Promoter Group,2026-07-17,SELL,105000.0,21373395.0,203.55614285714285,1376519,5.30%,1271519,4.89%,16-07-2026,17-07-2026,Market Sale,20-Jul-2026 19:28:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260720_192840264_WEB.html
